sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,maxBStep,avgBStep,countTransact,maxAvailability,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
28511,17,6,623.675,7,9.99,79.99,249.93,7,9.99,79.99,249.93,4.0,1.0,1.0,1700.0,70.0,286.0,0.0,59.0,2.0,555.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
47873,17,7,80.60600000000001,2,99.99,99.99,199.98,1,99.99,99.99,99.99,1.0,1.0,,300.0,445.0,5.0,6.0,23.0,2.0,78.0,1.0,1.0,1.0,,1.0,,1.0,,1
44130,14,7,404.538,3,69.99,129.95,329.89,1,129.95,129.95,129.95,,,,1400.0,497.0,34.0,11.0,28.0,2.0,70.0,,,1.0,,,,,,0
12027,18,5,200.28400000000002,6,12.0,12.0,48.0,1,12.0,12.0,12.0,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
14684,20,5,451.526,4,139.0,139.0,417.0,1,139.0,139.0,139.0,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
23454,13,6,1899.775,34,379.0,799.0,23920.0,5,666.0,799.0,3562.0,,,,800.0,353.0,4.0,3.0,20.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
39435,10,7,2324.855,10,5.99,299.99,1790.91,6,5.99,299.99,651.94,1.0,1.0,1.0,1400.0,503.0,38.0,12.0,64.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24042,13,6,552.979,24,4.99,19.99,259.79,5,4.99,14.99,54.95,4.0,1.0,1.0,300.0,473.0,0.0,0.0,38.0,2.0,31.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
37768,9,7,240.898,2,499.99,499.99,999.98,1,499.99,499.99,499.99,3.0,1.0,1.0,9500.0,609.0,382.0,7.0,65.0,2.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
45900,15,7,382.879,17,14.99,34.99,394.85,7,14.99,34.99,174.93,,,,4000.0,586.0,96.0,3.0,28.0,2.0,24.0,,,1.0,,,,,,1
5341,12,5,53.628,6,119.99,119.99,719.94,1,119.99,119.99,119.99,,,,,,,,,,,,,1.0,,,,,,0
27751,16,6,3290.45,26,5.0,29.99,344.77,11,6.99,29.99,150.9,4.0,1.0,1.0,5000.0,470.0,112.0,111.0,48.0,2.0,8.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1
46429,16,7,4.539,5,12.99,19.99,80.95,5,12.99,19.99,80.95,1.0,1.0,1.0,2000.0,576.0,305.0,9.0,44.0,2.0,78.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
14142,20,5,1575.9920000000002,47,5.0,299.99,2055.63,7,24.99,99.99,384.94,,1.0,1.0,2700.0,533.0,58.0,14.0,40.0,1.0,126.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
28516,17,6,1149.8,11,29.99,29.99,329.89,2,29.99,29.99,59.98,5.0,1.0,1.0,2800.0,500.0,221.0,27.0,43.0,2.0,15.0,5.0,3.5,2.0,1.0,1.0,1.0,1.0,1.0,1
46583,16,7,44.288000000000004,2,629.0,629.0,1258.0,1,629.0,629.0,629.0,,,,8500.0,554.0,171.0,9.0,44.0,2.0,6.0,,,1.0,,,,,,1
11320,17,5,3037.8709999999996,18,3.99,29.99,238.86,17,3.99,29.99,238.86,1.0,1.0,1.0,4000.0,509.0,208.0,11.0,52.0,2.0,112.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1
706,8,5,1655.777,20,5.99,59.95,403.58,8,5.99,59.95,185.8,2.0,1.0,1.0,2500.0,501.0,158.0,4.0,51.0,2.0,12.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
47570,17,7,0.0,1,69.99,69.99,69.99,1,69.99,69.99,69.99,,,,,,,,,,,,,1.0,,,,,,0
26906,16,6,853.7539999999999,25,9.99,9.99,199.8,5,9.99,9.99,49.95,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
11699,18,5,19511.925,48,3.0,41.0,457.75,7,4.99,19.0,82.95,,,,4300.0,529.0,402.0,14.0,65.0,2.0,32.0,,,1.0,,,,,,1
38151,9,7,457.462,6,12.99,12.99,77.94,2,12.99,12.99,25.98,,1.0,1.0,500.0,502.0,215.0,16.0,62.0,2.0,16.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
23560,13,6,1374.0079999999998,9,12.99,13.99,54.96,1,13.99,13.99,13.99,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32241,19,6,380.103,3,12.99,12.99,38.97,3,12.99,12.99,38.97,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
42581,13,7,102.154,8,19.99,19.99,99.95,2,19.99,19.99,39.98,,,,300.0,585.0,85.0,10.0,38.0,2.0,6.0,,,1.0,,,,,,0
29454,17,6,0.0,1,,,,1,,,,,,,,,,,,,,,,2.0,,,,,,0
24847,14,6,557.203,33,14.99,19.99,484.69,3,14.99,19.99,49.97,,,,600.0,559.0,26.0,2.0,38.0,2.0,95.0,,,1.0,,,,,,1
44309,14,7,609.365,18,9.99,22.99,190.88,4,9.99,22.99,55.96,,,,500.0,378.0,1.0,1.0,38.0,2.0,65.0,,,1.0,,,,,,1
6722,13,5,137.941,4,14.99,99.99,229.96,2,14.99,99.99,114.98,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
45240,15,7,210.27599999999998,7,39.99,39.99,279.93,1,39.99,39.99,39.99,,,,600.0,541.0,51.0,6.0,42.0,2.0,14.0,,,1.0,,,,,,1
44988,14,7,1951.356,85,6.9,34.9,1166.04,8,9.95,29.99,122.84,,1.0,1.0,300.0,567.0,2.0,1.0,43.0,2.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
19400,8,6,5876.07,112,7.99,1249.99,7517.59,25,7.99,1249.99,2228.69,4.0,1.0,1.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
26799,16,6,2734.8109999999997,92,3.0,16.99,675.54,4,9.0,16.99,45.97,3.0,1.0,1.0,2000.0,485.0,220.0,9.0,56.0,2.0,40.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
34431,21,6,3736.2,119,4.99,39.99,1878.78,13,4.99,29.95,223.83,,1.0,1.0,800.0,555.0,36.0,2.0,44.0,1.0,212.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
13681,19,5,2154.427,16,1.0,29.99,277.91,1,29.99,29.99,29.99,2.0,1.0,1.0,600.0,70.0,27.0,0.0,28.0,2.0,26.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6716,13,5,1240.437,35,7.99,39.99,679.39,7,7.99,29.99,157.85,,,,600.0,495.0,253.0,8.0,65.0,1.0,27.0,,,1.0,,,,,,1
21497,11,6,248.231,10,24.99,199.0,527.96,3,24.99,199.0,263.98,,,,,,,,,,,,,1.0,,,,,,0
39698,10,7,0.0,1,17.99,17.99,17.99,1,17.99,17.99,17.99,,,,600.0,70.0,265.0,1.0,60.0,1.0,278.0,,,1.0,,,,,,1
22070,11,6,1105.611,8,14.99,779.99,954.92,5,14.99,779.99,874.95,,,,5000.0,426.0,141.0,82.0,45.0,1.0,4.0,,,1.0,,,,,,1
35307,22,6,3461.7340000000004,71,3.99,759.0,2548.97,4,19.95,69.9,189.79,4.0,1.0,1.0,4000.0,568.0,214.0,3.0,45.0,2.0,111.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
39405,10,7,219.84400000000002,5,8.99,59.95,167.87,5,8.99,59.95,167.87,,1.0,1.0,2900.0,496.0,146.0,23.0,43.0,2.0,31.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
26491,15,6,397.63800000000003,9,9.99,14.99,109.91,2,9.99,14.99,24.98,,1.0,1.0,4000.0,499.0,209.0,7.0,61.0,1.0,267.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
10361,17,5,721.5110000000001,3,39.99,39.99,119.97,1,39.99,39.99,39.99,5.0,1.0,1.0,,,,,,,,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
9636,16,5,3929.167,54,5.0,24.99,487.4,17,6.0,24.99,196.85,1.0,1.0,3.0,300.0,415.0,71.0,16.0,28.0,2.0,35.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1
24178,14,6,531.089,13,17.99,29.99,341.87,4,17.99,29.99,107.96,,,,3000.0,508.0,317.0,8.0,27.0,1.0,5.0,,,2.0,,,,,,1
5887,13,5,0.0,3,5.99,29.99,55.97,3,5.99,29.99,55.97,,,,5000.0,542.0,176.0,10.0,54.0,1.0,22.0,,,1.0,,,,,,1
14165,20,5,1675.746,5,9.99,49.99,119.96,1,49.99,49.99,49.99,4.0,1.0,1.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
12660,18,5,3672.262,73,7.99,19.99,798.83,11,8.39,19.99,142.29,4.0,1.0,1.0,1000.0,468.0,135.0,17.0,40.0,1.0,36.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8530,15,5,0.0,4,9.99,12.99,42.96,4,9.99,12.99,42.96,,,,3000.0,491.0,460.0,7.0,66.0,2.0,40.0,,,1.0,,,,,,1
1759,9,5,0.0,15,9.0,36.99,232.86,15,9.0,36.99,232.86,,,,,,,,,,,,,1.0,,,,,,0
28862,17,6,809.7810000000001,17,17.99,269.99,1179.93,3,17.99,269.99,486.98,,,,600.0,490.0,223.0,9.0,48.0,2.0,15.0,,,1.0,,,,,,1
23194,13,6,75.84899999999999,3,69.99,69.99,139.98,1,69.99,69.99,69.99,2.0,1.0,1.0,600.0,462.0,24.0,2.0,23.0,1.0,55.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
11719,18,5,95.316,3,24.99,24.99,49.98,1,24.99,24.99,24.99,1.0,1.0,1.0,600.0,70.0,254.0,2.0,51.0,2.0,452.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32214,19,6,306.565,10,17.99,19.99,191.9,1,19.99,19.99,19.99,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
7494,14,5,78.878,7,3.99,19.99,89.93,7,3.99,19.99,89.93,3.0,1.0,1.0,2500.0,513.0,171.0,21.0,68.0,1.0,22.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
21825,11,6,2763.573,61,4.95,6.95,72.25,4,4.95,6.95,22.75,,,,800.0,437.0,83.0,14.0,29.0,2.0,18.0,,,1.0,,,,,,1
15865,21,5,630.7180000000001,12,19.99,69.99,309.93,2,19.99,69.99,89.98,2.0,1.0,1.0,600.0,485.0,24.0,2.0,34.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
10352,17,5,740.24,11,5.0,15.0,128.92,5,5.0,14.99,56.96,3.0,1.0,1.0,20000.0,562.0,193.0,190.0,51.0,2.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
37126,8,7,50.155,6,19.99,33.99,161.94,2,19.99,33.99,53.98,,,,700.0,493.0,174.0,3.0,35.0,2.0,4.0,,,1.0,,,,,,1
8476,15,5,4592.066,24,69.99,89.99,1599.8,5,69.99,89.99,399.95,5.0,1.0,1.0,200.0,409.0,209.0,8.0,41.0,2.0,45.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27233,16,6,1100.596,5,129.99,299.99,979.96,1,299.99,299.99,299.99,2.0,1.0,1.0,800.0,513.0,45.0,4.0,52.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
31121,19,6,689.33,16,3.99,159.99,595.72,5,3.99,59.95,127.91,,,,2500.0,520.0,433.0,15.0,70.0,2.0,33.0,,,1.0,,,,,,1
17991,0,6,800.99,18,7.99,19.99,195.84,3,9.99,14.99,39.97,,,,600.0,566.0,103.0,2.0,45.0,1.0,18.0,,,1.0,,,,,,1
31998,19,6,9965.85,73,3.95,279.99,3508.35,6,3.95,279.99,352.91,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
16193,21,5,186.118,4,7.5,7.5,22.5,1,7.5,7.5,7.5,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
12731,18,5,345.57300000000004,9,469.99,549.99,3509.93,1,469.99,469.99,469.99,,,,600.0,481.0,223.0,22.0,41.0,2.0,46.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1
25653,15,6,768.153,18,9.99,399.99,1857.46,4,9.99,99.99,215.92,,,,600.0,457.0,3.0,3.0,64.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
1463,9,5,736.518,13,299.99,429.99,3019.92,1,429.99,429.99,429.99,,1.0,1.0,300.0,557.0,83.0,6.0,63.0,2.0,149.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
41685,12,7,2863.495,46,12.99,69.95,1072.48,9,12.99,69.95,442.71,,,,300.0,569.0,221.0,9.0,48.0,2.0,111.0,,,1.0,,,,,,1
40110,11,7,387.654,6,12.99,12.99,64.95,2,12.99,12.99,25.98,3.0,1.0,1.0,2200.0,533.0,49.0,24.0,86.0,2.0,12.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
9579,16,5,231.113,3,9.99,49.99,99.97,1,39.99,39.99,39.99,1.0,1.0,1.0,300.0,447.0,90.0,10.0,55.0,2.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
15198,20,5,2916.152,23,299.99,399.99,4299.89,3,399.99,399.99,1199.97,,1.0,1.0,1800.0,507.0,298.0,5.0,33.0,1.0,40.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
29090,17,6,4198.91,14,3.0,16.99,170.97,5,7.99,15.0,67.99,2.0,1.0,1.0,,,,,,,,2.0,1.5,2.0,1.0,1.0,1.0,1.0,1.0,0
6348,13,5,2193.758,60,7.99,99.95,1700.19,8,7.99,59.99,174.92,1.0,1.0,1.0,,,,,,,,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1
12877,19,5,972.5269999999999,4,49.99,69.99,169.97,1,49.99,49.99,49.99,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
17981,0,6,945.5989999999999,14,7.99,1299.99,4410.74,4,7.99,49.99,97.92,2.0,1.0,1.0,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
44359,14,7,3717.815,44,29.99,1199.0,18160.91,7,39.99,999.0,3226.98,,,,300.0,488.0,7.0,8.0,51.0,1.0,26.0,,,1.0,,,,,,1
4450,11,5,6518.649,45,5.0,25.99,222.82,2,19.95,20.99,40.94,2.0,1.0,1.0,,,,,,,,2.0,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1
31180,19,6,2467.9210000000003,21,9.99,49.99,412.53,2,14.99,14.99,29.98,,,,,,,,,,,,,1.0,,,,,,1
9323,16,5,83.775,9,39.99,79.99,549.91,1,79.99,79.99,79.99,,,,,,,,,,,,,1.0,,,,,,0
5369,12,5,508.108,5,149.99,159.99,769.95,1,149.99,149.99,149.99,5.0,1.0,1.0,2800.0,516.0,233.0,11.0,46.0,2.0,61.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0
7052,14,5,121.441,2,34.99,39.99,74.98,2,34.99,39.99,74.98,3.0,1.0,1.0,800.0,567.0,28.0,7.0,42.0,1.0,134.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
43549,13,7,203.084,3,14.99,14.99,44.97,1,14.99,14.99,14.99,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
39828,11,7,0.0,1,9.99,9.99,9.99,1,9.99,9.99,9.99,,,,8500.0,520.0,223.0,12.0,55.0,2.0,37.0,,,1.0,,,,,,0
31321,19,6,6487.571999999999,3,9.99,24.99,59.97,1,24.99,24.99,24.99,,,,,,,,,,,,,1.0,,,,,,0
42682,13,7,1880.305,42,27.99,159.95,3412.74,2,49.99,99.99,149.98,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
19278,8,6,9838.713,20,4.0,24.99,355.82,2,9.99,24.99,34.98,,1.0,1.0,600.0,476.0,53.0,15.0,44.0,2.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
6340,13,5,76.039,2,229.99,229.99,459.98,1,229.99,229.99,229.99,2.0,1.0,1.0,4000.0,587.0,167.0,8.0,57.0,2.0,11.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
30585,18,6,515.4209999999999,22,9.99,54.99,601.78,6,9.99,54.99,157.94,3.0,1.0,1.0,3000.0,516.0,37.0,12.0,23.0,2.0,51.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
45817,15,7,281.63,10,19.99,29.99,279.9,4,19.99,29.99,104.96,,,,600.0,528.0,103.0,3.0,36.0,2.0,174.0,,,1.0,,,,,,1
15557,20,5,38.497,3,14.99,14.99,44.97,1,14.99,14.99,14.99,,,,800.0,531.0,18.0,57.0,54.0,1.0,13.0,,,1.0,,,,,,0
32202,19,6,323.862,20,9.99,19.99,319.81,7,9.99,19.99,119.93,2.0,1.0,1.0,900.0,524.0,30.0,7.0,41.0,2.0,78.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
49596,18,7,1133.048,3,29.99,29.99,89.97,1,29.99,29.99,29.99,5.0,1.0,1.0,2600.0,483.0,105.0,13.0,41.0,2.0,35.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
15607,21,5,2361.868,14,7.99,29.99,172.93,1,29.99,29.99,29.99,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
20738,10,6,4636.484,81,9.0,64.99,1671.38,6,19.99,29.4,148.76,,,,,,,,,,,,,1.0,,,,,,1
22609,12,6,552.7669999999999,3,39.99,64.99,144.97,1,39.99,39.99,39.99,4.0,1.0,1.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
22160,12,6,389.108,2,9.99,29.99,39.98,2,9.99,29.99,39.98,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
44665,14,7,788.22,5,24.8,24.8,49.6,1,24.8,24.8,24.8,1.0,1.0,1.0,800.0,501.0,79.0,11.0,47.0,1.0,14.0,4.0,2.5,2.0,1.0,1.0,1.0,1.0,1.0,1
4566,11,5,1812.91,15,6.99,39.99,350.85,6,6.99,39.99,128.94,5.0,1.0,1.0,8500.0,534.0,103.0,27.0,42.0,2.0,18.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0
13054,19,5,433.325,3,159.99,159.99,479.97,1,159.99,159.99,159.99,4.0,1.0,1.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
45349,15,7,707.3910000000001,18,89.99,249.99,2749.82,2,129.99,129.99,259.98,,,,300.0,553.0,83.0,9.0,37.0,2.0,23.0,,,1.0,,,,,,0
27580,16,6,699.059,8,19.99,79.99,379.92,3,19.99,79.99,119.97,3.0,1.0,1.0,2500.0,504.0,421.0,22.0,73.0,1.0,11.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1
3269,10,5,1381.295,58,9.99,69.95,1209.91,5,12.99,69.95,185.83,,1.0,1.0,300.0,578.0,6.0,1.0,29.0,2.0,199.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
25935,15,6,2886.478,104,7.99,79.99,1237.97,35,7.99,69.99,413.65,1.0,1.0,1.0,600.0,558.0,168.0,11.0,35.0,1.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
43899,14,7,205.995,7,3.99,24.99,96.93,3,3.99,24.99,41.97,,,,600.0,517.0,10.0,8.0,55.0,2.0,190.0,,,2.0,,,,,,1
19871,9,6,1914.5929999999998,13,0.0,299.99,764.91,4,19.99,299.99,379.96,4.0,1.0,1.0,1500.0,457.0,52.0,0.0,30.0,1.0,25.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
48364,17,7,562.722,32,3.99,99.99,1067.69,9,3.99,99.99,323.91,2.0,1.0,1.0,600.0,603.0,67.0,2.0,37.0,1.0,62.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
22767,12,6,1272.326,9,17.99,119.99,347.83,9,17.99,119.99,347.83,3.0,1.0,1.0,3000.0,527.0,355.0,24.0,54.0,2.0,14.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1
44904,14,7,4920.7029999999995,62,8.0,299.99,3519.68,20,8.0,299.99,1394.56,2.0,1.0,1.0,,,,,,,,2.0,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1
46192,15,7,981.735,26,7.0,49.99,190.76,3,7.0,19.95,41.94,,1.0,1.0,500.0,400.0,1.0,1.0,48.0,1.0,44.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0
29404,17,6,130.013,3,29.99,29.99,89.97,1,29.99,29.99,29.99,,,,1500.0,552.0,224.0,28.0,41.0,2.0,34.0,,,1.0,,,,,,1
45977,15,7,2340.055,21,8.99,99.99,471.79,6,8.99,19.99,86.94,,1.0,1.0,4000.0,517.0,219.0,7.0,54.0,2.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
881,8,5,134.16,6,49.99,159.99,579.95,2,49.99,159.99,209.98,4.0,1.0,1.0,,,,,,,,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0
24874,14,6,336.68699999999995,12,24.95,79.95,458.6,1,79.95,79.95,79.95,,,,4100.0,477.0,222.0,7.0,35.0,2.0,69.0,,,1.0,,,,,,0
46970,16,7,1394.942,20,579.0,799.0,6321.0,2,599.0,799.0,1398.0,,,,600.0,411.0,101.0,10.0,30.0,2.0,44.0,,,1.0,,,,,,1
8888,15,5,35.108000000000004,2,62.99,62.99,125.98,1,62.99,62.99,62.99,,,,9500.0,505.0,206.0,34.0,50.0,1.0,17.0,,,1.0,,,,,,0
3426,10,5,0.0,1,49.99,49.99,49.99,1,49.99,49.99,49.99,,,,,,,,,,,,,1.0,,,,,,0
9715,16,5,823.204,35,9.99,119.96,628.63,5,9.99,49.99,114.97,3.0,1.0,1.0,300.0,412.0,1.0,0.0,26.0,1.0,57.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29872,18,6,858.076,24,12.99,39.99,402.86,1,39.99,39.99,39.99,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
4324,11,5,678.831,14,12.0,60.0,413.92,1,24.99,24.99,24.99,,,,,,,,,,,,,1.0,,,,,,0
6293,13,5,427.897,11,19.99,119.99,699.89,2,49.99,69.99,119.98,,,,1200.0,499.0,50.0,13.0,41.0,2.0,19.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
6625,13,5,2733.012,8,799.99,1399.99,9199.92,1,1399.99,1399.99,1399.99,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0
37271,8,7,596.281,22,14.99,59.95,602.62,2,19.99,19.99,39.98,,,,500.0,433.0,1.0,2.0,21.0,1.0,15.0,,,1.0,,,,,,1
44799,14,7,3942.281,25,4.0,19.99,188.38,3,7.0,12.99,29.98,1.0,1.0,1.0,600.0,70.0,57.0,0.0,46.0,2.0,475.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
41621,12,7,1849.652,73,1.0,49.99,809.96,3,5.99,19.99,40.97,1.0,1.0,3.0,4000.0,523.0,24.0,10.0,33.0,2.0,18.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1
17994,0,6,1198.3110000000001,44,3.99,99.99,1138.56,15,3.99,99.99,417.85,1.0,1.0,1.0,7500.0,520.0,219.0,49.0,43.0,2.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
9509,16,5,1624.8229999999999,5,899.0,899.0,4495.0,2,899.0,899.0,1798.0,1.0,1.0,1.0,,,,,,,,2.0,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1
13919,19,5,3393.73,45,4.99,19.99,489.52,3,9.0,14.99,33.98,1.0,1.0,1.0,600.0,597.0,14.0,3.0,53.0,2.0,89.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
17775,23,5,68.008,3,9.99,39.99,59.97,2,9.99,39.99,49.98,,,,,,,,,,,,,1.0,,,,,,0
16365,21,5,439.611,8,3.99,19.99,103.95,7,3.99,19.99,93.95,5.0,1.0,1.0,4000.0,544.0,300.0,7.0,47.0,2.0,24.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27118,16,6,498.57,29,19.99,49.99,609.76,9,19.99,29.99,209.91,,,,1000.0,502.0,271.0,5.0,55.0,1.0,135.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
25195,14,6,4867.134,66,29.95,1999.99,17604.1,8,79.99,299.99,1149.92,,,,,,,,,,,,,1.0,,,,,,1
44975,14,7,883.85,29,24.95,99.99,1984.43,7,39.99,99.99,494.89,,,,2500.0,522.0,69.0,13.0,26.0,2.0,45.0,,,1.0,,,,,,1
27193,16,6,11.017000000000001,4,19.99,19.99,79.96,1,19.99,19.99,19.99,,,,,,,,,,,,,1.0,,,,,,0
47857,17,7,3755.88,32,3.99,34.99,229.71,4,3.99,24.99,44.93,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
18932,7,6,12.046,3,4.99,4.99,9.98,1,4.99,4.99,4.99,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
48285,17,7,138.849,6,9.99,39.99,125.94,6,9.99,39.99,125.94,2.0,1.0,1.0,4000.0,546.0,194.0,6.0,50.0,2.0,22.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
33374,20,6,661.5269999999999,16,299.99,799.99,7079.84,2,399.99,449.99,849.98,4.0,1.0,1.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
38785,10,7,541.424,6,49.99,199.99,659.94,3,49.99,199.99,329.97,2.0,1.0,1.0,1200.0,606.0,157.0,9.0,54.0,2.0,76.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
38727,10,7,302.725,9,9.99,59.95,289.75,3,9.99,59.95,79.93,,,,4000.0,532.0,152.0,10.0,44.0,1.0,15.0,,,1.0,,,,,,1
29468,17,6,825.596,33,15.99,299.99,2072.71,3,15.99,79.99,111.97,1.0,1.0,1.0,600.0,577.0,27.0,4.0,45.0,2.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
11831,18,5,2950.0820000000003,22,79.99,149.99,2509.8,4,129.99,129.99,519.96,2.0,1.0,1.0,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
