sessionNo|startHour|startWeekday|duration|cCount|cMinPrice|cMaxPrice|cSumPrice|bCount|bMinPrice|bMaxPrice|bSumPrice|bStep|onlineStatus|availability|customerNo|maxVal|customerScore|accountLifetime|payments|age|address|lastOrder|order
594|7|5|173.938|7|39.99|49.95|309.81|1|39.99|39.99|39.99|?|?|?|272|600|419|49|3|37|1|144|y
594|7|5|193.225|10|39.99|49.95|429.78|2|39.99|39.99|79.98|?|?|?|272|600|419|49|3|37|1|144|y
594|7|5|463.769|17|14.95|64.95|794.51|3|39.99|64.95|144.93|?|?|?|272|600|419|49|3|37|1|144|y
594|7|5|564.983|18|14.95|64.95|859.46|3|39.99|64.95|144.93|2|y|completely orderable|272|600|419|49|3|37|1|144|y
594|7|5|613.362|18|14.95|64.95|859.46|3|39.99|64.95|144.93|3|y|completely orderable|272|600|419|49|3|37|1|144|y
594|7|5|645.083|18|14.95|64.95|859.46|3|39.99|64.95|144.93|4|y|completely orderable|272|600|419|49|3|37|1|144|y
594|7|5|660.514|18|14.95|64.95|859.46|3|39.99|64.95|144.93|5|y|completely orderable|272|600|419|49|3|37|1|144|y
595|7|5|41.293|6|14.0|14.0|84.0|1|14.0|14.0|14.0|?|?|?|273|500|557|4|3|24|2|117|y
595|7|5|201.764|14|14.0|20.0|233.97|2|14.0|19.99|33.99|?|?|?|273|500|557|4|3|24|2|117|y
595|7|5|277.562|18|14.0|20.0|293.97|3|14.0|19.99|48.99|?|?|?|273|500|557|4|3|24|2|117|y
595|7|5|345.263|24|14.0|39.99|433.91|3|14.0|19.99|48.99|1|y|completely orderable|273|500|557|4|3|24|2|117|y
595|7|5|356.203|24|14.0|39.99|433.91|3|14.0|19.99|48.99|2|y|completely orderable|273|500|557|4|3|24|2|117|y
595|7|5|375.263|24|14.0|39.99|433.91|3|14.0|19.99|48.99|2|y|completely orderable|273|500|557|4|3|24|2|117|y
595|7|5|437.131|24|14.0|39.99|433.91|3|14.0|19.99|48.99|?|y|completely orderable|273|500|557|4|3|24|2|117|y
596|7|5|0.0|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|?|?|274|3000|511|172|13|44|1|116|y
596|7|5|59.04|1|59.99|59.99|59.99|1|59.99|59.99|59.99|1|y|completely orderable|274|3000|511|172|13|44|1|116|y
596|7|5|77.283|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|274|3000|511|172|13|44|1|116|y
596|7|5|109.93|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|274|3000|511|172|13|44|1|116|y
597|7|5|214.466|6|9.99|12.99|62.94|1|9.99|9.99|9.99|?|?|?|275|600|513|20|1|33|2|442|y
597|7|5|401.327|13|9.99|19.99|202.87|2|9.99|19.99|29.98|?|?|?|275|600|513|20|1|33|2|442|y
597|7|5|417.288|16|9.99|19.99|232.84|3|9.99|19.99|39.97|?|?|?|275|600|513|20|1|33|2|442|y
597|7|5|435.23|16|9.99|19.99|232.84|3|9.99|19.99|39.97|2|y|completely orderable|275|600|513|20|1|33|2|442|y
597|7|5|500.556|16|9.99|19.99|232.84|3|9.99|19.99|39.97|2|y|completely orderable|275|600|513|20|1|33|2|442|y
597|7|5|527.855|16|9.99|19.99|232.84|3|9.99|19.99|39.97|?|y|completely orderable|275|600|513|20|1|33|2|442|y
597|7|5|570.922|16|9.99|19.99|232.84|3|9.99|19.99|39.97|1|y|completely orderable|275|600|513|20|1|33|2|442|y
597|7|5|917.034|16|9.99|19.99|232.84|3|9.99|19.99|39.97|1|y|completely orderable|275|600|513|20|1|33|2|442|y
597|7|5|966.873|16|9.99|19.99|232.84|3|9.99|19.99|39.97|?|y|completely orderable|275|600|513|20|1|33|2|442|y
597|7|5|1233.044|16|9.99|19.99|232.84|3|9.99|19.99|39.97|3|y|completely orderable|275|600|513|20|1|33|2|442|y
597|7|5|1377.363|16|9.99|19.99|232.84|3|9.99|19.99|39.97|?|y|completely orderable|275|600|513|20|1|33|2|442|y
598|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|47|300|537|5|0|53|1|32|n
598|7|5|37.566|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|y|completely orderable|47|300|537|5|0|53|1|32|n
599|7|5|0.0|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|?|?|276|4000|567|184|7|50|2|61|y
599|7|5|14.334|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|276|4000|567|184|7|50|2|61|y
599|7|5|20.301|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|276|4000|567|184|7|50|2|61|y
599|7|5|40.445|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|276|4000|567|184|7|50|2|61|y
599|7|5|150.764|4|59.99|219.0|716.99|2|59.99|219.0|278.99|?|?|?|276|4000|567|184|7|50|2|61|y
599|7|5|219.756|4|59.99|219.0|716.99|2|59.99|219.0|278.99|?|y|completely orderable|276|4000|567|184|7|50|2|61|y
599|7|5|237.047|4|59.99|219.0|716.99|2|59.99|219.0|278.99|4|y|completely orderable|276|4000|567|184|7|50|2|61|y
599|7|5|754.804|6|59.99|219.0|1154.99|3|59.99|219.0|497.99|?|?|?|276|4000|567|184|7|50|2|61|y
599|7|5|782.92|7|59.99|219.0|1214.98|4|59.99|219.0|557.98|?|?|?|276|4000|567|184|7|50|2|61|y
599|7|5|814.643|7|59.99|219.0|1214.98|4|59.99|219.0|557.98|?|y|completely orderable|276|4000|567|184|7|50|2|61|y
599|7|5|834.401|7|59.99|219.0|1214.98|4|59.99|219.0|557.98|4|y|completely orderable|276|4000|567|184|7|50|2|61|y
599|7|5|852.567|7|59.99|219.0|1214.98|4|59.99|219.0|557.98|4|y|completely orderable|276|4000|567|184|7|50|2|61|y
599|7|5|863.167|7|59.99|219.0|1214.98|4|59.99|219.0|557.98|?|y|completely orderable|276|4000|567|184|7|50|2|61|y
599|7|5|939.907|7|59.99|219.0|1214.98|4|59.99|219.0|557.98|4|y|completely orderable|276|4000|567|184|7|50|2|61|y
599|7|5|1136.979|7|59.99|219.0|1214.98|4|59.99|219.0|557.98|1|y|completely orderable|276|4000|567|184|7|50|2|61|y
599|7|5|1153.608|7|59.99|219.0|1214.98|4|59.99|219.0|557.98|?|y|completely orderable|276|4000|567|184|7|50|2|61|y
599|7|5|1158.945|7|59.99|219.0|1214.98|4|59.99|219.0|557.98|4|y|completely orderable|276|4000|567|184|7|50|2|61|y
599|7|5|1167.961|7|59.99|219.0|1214.98|4|59.99|219.0|557.98|?|y|completely orderable|276|4000|567|184|7|50|2|61|y
600|7|5|21.646|3|329.99|329.99|659.98|1|329.99|329.99|329.99|?|?|?|277|?|?|?|0|42|1|10|y
600|7|5|138.503|12|49.99|329.99|1089.95|2|49.99|329.99|379.98|?|?|?|277|?|?|?|0|42|1|10|y
600|7|5|175.866|17|49.99|329.99|1259.92|3|49.99|329.99|439.97|?|?|?|277|?|?|?|0|42|1|10|y
600|7|5|189.849|17|49.99|329.99|1259.92|3|49.99|329.99|439.97|1|y|completely orderable|277|?|?|?|0|42|1|10|y
600|7|5|210.486|17|49.99|329.99|1259.92|3|49.99|329.99|439.97|3|y|completely orderable|277|?|?|?|0|42|1|10|y
600|7|5|223.231|17|49.99|329.99|1259.92|3|49.99|329.99|439.97|4|y|completely orderable|277|?|?|?|0|42|1|10|y
600|7|5|236.412|17|49.99|329.99|1259.92|3|49.99|329.99|439.97|5|y|completely orderable|277|?|?|?|0|42|1|10|y
601|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|?|?|?|?|?|?|?|?|n
601|7|5|30.456|1|6.99|6.99|6.99|1|6.99|6.99|6.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
602|7|5|0.0|1|5.99|5.99|5.99|1|5.99|5.99|5.99|?|?|?|?|?|?|?|?|?|?|?|n
602|7|5|0.0|2|5.99|9.99|15.98|2|5.99|9.99|15.98|?|?|?|?|?|?|?|?|?|?|?|n
602|7|5|0.0|3|5.99|9.99|21.97|3|5.99|9.99|21.97|?|?|?|?|?|?|?|?|?|?|?|n
603|7|5|1162.791|30|299.99|1399.0|10091.97|1|1199.0|1199.0|1199.0|?|?|?|278|500|429|0|1|28|2|24|n
603|7|5|1219.929|32|299.99|1399.0|12489.97|1|1199.0|1199.0|1199.0|1|y|completely orderable|278|500|429|0|1|28|2|24|n
603|7|5|1286.963|32|299.99|1399.0|12489.97|1|1199.0|1199.0|1199.0|3|y|completely orderable|278|500|429|0|1|28|2|24|n
603|7|5|1330.88|32|299.99|1399.0|12489.97|1|1199.0|1199.0|1199.0|4|y|completely orderable|278|500|429|0|1|28|2|24|n
603|7|5|1386.482|32|299.99|1399.0|12489.97|1|1199.0|1199.0|1199.0|5|y|completely orderable|278|500|429|0|1|28|2|24|n
604|7|5|272.893|13|7.99|19.99|71.94|1|9.99|9.99|9.99|?|?|?|?|?|?|?|?|?|?|?|n
604|7|5|298.973|16|7.99|19.99|101.91|2|9.99|9.99|19.98|?|?|?|?|?|?|?|?|?|?|?|n
604|7|5|323.268|19|7.99|19.99|131.88|3|9.99|9.99|29.97|?|?|?|?|?|?|?|?|?|?|?|n
605|7|5|324.059|4|26.99|49.99|136.96|1|26.99|26.99|26.99|?|?|?|?|?|?|?|?|?|?|?|n
605|7|5|480.691|5|26.99|49.99|164.81|1|26.99|26.99|26.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
605|7|5|513.346|5|26.99|49.99|164.81|1|26.99|26.99|26.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
605|7|5|565.374|5|26.99|49.99|164.81|1|26.99|26.99|26.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
605|7|5|589.56|5|26.99|49.99|164.81|1|26.99|26.99|26.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
606|7|5|0.0|1|?|?|?|1|?|?|?|?|?|?|?|?|?|?|?|?|?|?|n
606|7|5|4.506|2|599.99|599.99|599.99|2|599.99|599.99|599.99|?|?|?|?|?|?|?|?|?|?|?|n
607|7|5|17.956|3|24.99|59.99|144.97|1|59.99|59.99|59.99|?|?|?|279|200|80|79|1|35|2|58|y
607|7|5|29.075|3|24.99|59.99|144.97|1|59.99|59.99|59.99|2|y|completely orderable|279|200|80|79|1|35|2|58|y
607|7|5|51.171|3|24.99|59.99|144.97|1|59.99|59.99|59.99|2|y|completely orderable|279|200|80|79|1|35|2|58|y
607|7|5|59.323|3|24.99|59.99|144.97|1|59.99|59.99|59.99|2|y|completely orderable|279|200|80|79|1|35|2|58|y
607|7|5|68.231|3|24.99|59.99|144.97|1|59.99|59.99|59.99|2|y|completely orderable|279|200|80|79|1|35|2|58|y
607|7|5|128.117|3|24.99|59.99|144.97|1|59.99|59.99|59.99|?|y|completely orderable|279|200|80|79|1|35|2|58|y
608|7|5|32.206|4|2499.99|5999.99|20499.96|1|5999.99|5999.99|5999.99|?|?|?|?|?|?|?|?|?|?|?|n
608|7|5|87.634|5|999.99|5999.99|21499.95|1|5999.99|5999.99|5999.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
608|7|5|104.482|5|999.99|5999.99|21499.95|1|5999.99|5999.99|5999.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
608|7|5|180.722|5|999.99|5999.99|21499.95|1|5999.99|5999.99|5999.99|3|y|completely orderable|?|?|?|?|?|?|?|?|n
608|7|5|231.59|5|999.99|5999.99|21499.95|1|5999.99|5999.99|5999.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
608|7|5|333.537|6|39.99|5999.99|21539.94|1|5999.99|5999.99|5999.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
608|7|5|344.13|6|39.99|5999.99|21539.94|1|5999.99|5999.99|5999.99|3|y|completely orderable|?|?|?|?|?|?|?|?|n
608|7|5|359.288|6|39.99|5999.99|21539.94|1|5999.99|5999.99|5999.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
609|7|5|0.0|1|129.99|129.99|129.99|1|129.99|129.99|129.99|?|?|?|?|?|?|?|?|?|?|?|n
609|7|5|0.0|2|129.99|169.0|298.99|2|129.99|169.0|298.99|?|?|?|?|?|?|?|?|?|?|?|n
609|7|5|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?|n
610|7|5|2428.309|94|3.0|99.99|1172.86|1|89.99|89.99|89.99|?|?|?|280|7700|534|104|15|45|2|189|y
610|7|5|2689.401|95|3.0|99.99|1252.85|2|79.99|89.99|169.98|?|?|?|280|7700|534|104|15|45|2|189|y
610|7|5|2696.954|96|3.0|99.99|1332.84|3|79.99|89.99|249.97|?|?|?|280|7700|534|104|15|45|2|189|y
610|7|5|2721.961|96|3.0|99.99|1332.84|3|79.99|89.99|249.97|1|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|2759.943|98|3.0|99.99|1512.82|4|79.99|89.99|339.96|?|?|?|280|7700|534|104|15|45|2|189|y
610|7|5|2784.219|98|3.0|99.99|1512.82|4|79.99|89.99|339.96|3|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|2844.589|98|3.0|99.99|1512.82|4|79.99|89.99|339.96|1|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|2883.668|98|3.0|99.99|1512.82|4|79.99|89.99|339.96|1|y|?|280|7700|534|104|15|45|2|189|y
610|7|5|2955.441|98|3.0|99.99|1512.82|4|79.99|89.99|339.96|1|y|mainly orderable|280|7700|534|104|15|45|2|189|y
610|7|5|2987.822|98|3.0|99.99|1512.82|4|79.99|89.99|339.96|1|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3013.804|98|3.0|99.99|1512.82|4|79.99|89.99|339.96|3|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3283.811|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|1|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3311.51|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|3|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3325.935|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|4|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3377.827|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|4|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3389.79|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|4|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3513.953|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|4|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3534.594|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|4|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3583.633|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|1|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3606.315|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|3|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3623.345|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|4|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3658.396|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|4|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3669.041|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|4|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3679.326|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|5|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3719.278|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|4|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3731.561|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|3|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3747.616|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|1|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3770.319|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|3|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3783.294|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|4|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3799.672|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|4|y|completely orderable|280|7700|534|104|15|45|2|189|y
610|7|5|3809.843|104|3.0|99.99|1590.82|4|79.99|89.99|339.96|5|y|completely orderable|280|7700|534|104|15|45|2|189|y
611|7|5|585.391|8|499.99|899.99|6249.92|1|799.99|799.99|799.99|?|?|?|?|?|?|?|?|?|?|?|y
611|7|5|606.126|8|499.99|899.99|6249.92|1|799.99|799.99|799.99|1|y|completely orderable|?|?|?|?|?|?|?|?|y
611|7|5|727.073|8|499.99|899.99|6249.92|1|799.99|799.99|799.99|1|y|completely orderable|?|?|?|?|?|?|?|?|y
611|7|5|867.463|8|499.99|899.99|6249.92|1|799.99|799.99|799.99|1|y|completely orderable|?|?|?|?|?|?|?|?|y
611|7|5|920.968|8|499.99|899.99|6249.92|1|799.99|799.99|799.99|1|y|completely orderable|?|?|?|?|?|?|?|?|y
611|7|5|946.327|8|499.99|899.99|6249.92|1|799.99|799.99|799.99|2|y|completely orderable|?|?|?|?|?|?|?|?|y
611|7|5|1090.683|8|499.99|899.99|6249.92|1|799.99|799.99|799.99|3|y|completely orderable|?|?|?|?|?|?|?|?|y
611|7|5|1136.988|8|499.99|899.99|6249.92|1|799.99|799.99|799.99|4|y|completely orderable|?|?|?|?|?|?|?|?|y
611|7|5|1176.0|8|499.99|899.99|6249.92|1|799.99|799.99|799.99|5|y|completely orderable|?|?|?|?|?|?|?|?|y
612|7|5|0.0|1|17.99|17.99|17.99|1|17.99|17.99|17.99|?|?|?|281|3000|588|84|4|63|1|181|n
612|7|5|0.0|2|17.99|349.99|367.98|2|17.99|349.99|367.98|?|?|?|281|3000|588|84|4|63|1|181|n
612|7|5|56.104|2|17.99|349.99|367.98|2|17.99|349.99|367.98|1|y|?|281|3000|588|84|4|63|1|181|n
613|7|5|2.564|2|69.99|69.99|139.98|1|69.99|69.99|69.99|?|?|?|282|1400|480|18|37|26|2|14|y
613|7|5|617.266|9|39.99|69.99|509.91|2|54.99|69.99|124.98|?|?|?|282|1400|480|18|37|26|2|14|y
613|7|5|1115.333|17|14.99|69.99|539.89|3|14.99|69.99|139.97|?|?|?|282|1400|480|18|37|26|2|14|y
613|7|5|1267.994|19|14.99|69.99|639.87|4|14.99|69.99|189.96|?|?|?|282|1400|480|18|37|26|2|14|y
613|7|5|1280.228|19|14.99|69.99|639.87|4|14.99|69.99|189.96|2|y|completely orderable|282|1400|480|18|37|26|2|14|y
613|7|5|1296.55|19|14.99|69.99|639.87|4|14.99|69.99|189.96|?|y|completely orderable|282|1400|480|18|37|26|2|14|y
613|7|5|1313.939|19|14.99|69.99|639.87|4|14.99|69.99|189.96|4|y|completely orderable|282|1400|480|18|37|26|2|14|y
613|7|5|1356.244|19|14.99|69.99|639.87|4|14.99|69.99|189.96|?|y|completely orderable|282|1400|480|18|37|26|2|14|y
613|7|5|1576.612|19|14.99|69.99|639.87|4|14.99|69.99|189.96|4|y|completely orderable|282|1400|480|18|37|26|2|14|y
613|7|5|1578.685|19|14.99|69.99|639.87|4|14.99|69.99|189.96|?|y|completely orderable|282|1400|480|18|37|26|2|14|y
613|7|5|1586.213|19|14.99|69.99|639.87|4|14.99|69.99|189.96|?|y|completely orderable|282|1400|480|18|37|26|2|14|y
613|7|5|1606.543|19|14.99|69.99|639.87|4|14.99|69.99|189.96|?|y|completely orderable|282|1400|480|18|37|26|2|14|y
613|7|5|1910.09|19|14.99|69.99|639.87|4|14.99|69.99|189.96|4|y|completely orderable|282|1400|480|18|37|26|2|14|y
613|7|5|1921.577|19|14.99|69.99|639.87|4|14.99|69.99|189.96|?|y|completely orderable|282|1400|480|18|37|26|2|14|y
613|7|5|1929.797|19|14.99|69.99|639.87|4|14.99|69.99|189.96|3|y|completely orderable|282|1400|480|18|37|26|2|14|y
613|7|5|1977.695|19|14.99|69.99|639.87|4|14.99|69.99|189.96|?|y|completely orderable|282|1400|480|18|37|26|2|14|y
614|7|5|2.934|2|14.95|14.95|29.9|1|14.95|14.95|14.95|?|?|?|?|?|?|?|?|?|?|?|y
614|7|5|46.895|2|14.95|14.95|29.9|1|14.95|14.95|14.95|2|y|completely orderable|?|?|?|?|?|?|?|?|y
614|7|5|132.784|2|14.95|14.95|29.9|1|14.95|14.95|14.95|3|y|completely orderable|?|?|?|?|?|?|?|?|y
614|7|5|168.871|2|14.95|14.95|29.9|1|14.95|14.95|14.95|4|y|completely orderable|?|?|?|?|?|?|?|?|y
614|7|5|178.28|2|14.95|14.95|29.9|1|14.95|14.95|14.95|5|y|completely orderable|?|?|?|?|?|?|?|?|y
614|7|5|494.305|2|14.95|14.95|29.9|1|14.95|14.95|14.95|5|y|completely orderable|?|?|?|?|?|?|?|?|y
614|7|5|652.714|2|14.95|14.95|29.9|1|14.95|14.95|14.95|4|y|completely orderable|?|?|?|?|?|?|?|?|y
614|7|5|663.014|2|14.95|14.95|29.9|1|14.95|14.95|14.95|5|y|completely orderable|?|?|?|?|?|?|?|?|y
615|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|47|300|537|5|0|53|1|32|n
615|7|5|8.172|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|y|completely orderable|47|300|537|5|0|53|1|32|n
616|7|5|0.0|1|11.99|11.99|11.99|1|11.99|11.99|11.99|?|?|?|283|300|389|1|0|44|2|44|n
616|7|5|0.0|2|11.99|15.0|26.99|2|11.99|15.0|26.99|?|?|?|283|300|389|1|0|44|2|44|n
616|7|5|33.541|2|11.99|15.0|26.99|2|11.99|15.0|26.99|2|y|completely orderable|283|300|389|1|0|44|2|44|n
616|7|5|55.968|2|11.99|15.0|26.99|2|11.99|15.0|26.99|3|y|completely orderable|283|300|389|1|0|44|2|44|n
616|7|5|62.111|2|11.99|15.0|26.99|2|11.99|15.0|26.99|4|y|completely orderable|283|300|389|1|0|44|2|44|n
616|7|5|72.398|2|11.99|15.0|26.99|2|11.99|15.0|26.99|3|y|completely orderable|283|300|389|1|0|44|2|44|n
616|7|5|76.821|2|11.99|15.0|26.99|2|11.99|15.0|26.99|1|y|completely orderable|283|300|389|1|0|44|2|44|n
616|7|5|84.379|2|11.99|15.0|26.99|2|11.99|15.0|26.99|1|y|?|283|300|389|1|0|44|2|44|n
617|7|5|120.844|3|69.99|69.99|209.97|1|69.99|69.99|69.99|?|?|?|284|2900|492|224|8|52|2|46|y
617|7|5|504.651|10|24.99|319.99|864.9|1|69.99|69.99|69.99|1|y|completely orderable|284|2900|492|224|8|52|2|46|y
617|7|5|537.269|10|24.99|319.99|864.9|1|69.99|69.99|69.99|2|y|completely orderable|284|2900|492|224|8|52|2|46|y
617|7|5|556.323|10|24.99|319.99|864.9|1|69.99|69.99|69.99|3|y|completely orderable|284|2900|492|224|8|52|2|46|y
617|7|5|580.418|10|24.99|319.99|864.9|1|69.99|69.99|69.99|4|y|completely orderable|284|2900|492|224|8|52|2|46|y
617|7|5|594.559|10|24.99|319.99|864.9|1|69.99|69.99|69.99|5|y|completely orderable|284|2900|492|224|8|52|2|46|y
618|7|5|0.0|1|169.0|169.0|169.0|1|169.0|169.0|169.0|?|?|?|?|?|?|?|?|?|?|?|n
618|7|5|0.0|2|99.99|169.0|268.99|2|99.99|169.0|268.99|?|?|?|?|?|?|?|?|?|?|?|n
618|7|5|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?|n
619|7|5|0.0|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|?|?|285|300|577|2|2|40|1|98|y
619|7|5|7.188|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|285|300|577|2|2|40|1|98|y
619|7|5|9.864|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|285|300|577|2|2|40|1|98|y
619|7|5|29.398|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|285|300|577|2|2|40|1|98|y
619|7|5|46.204|1|59.99|59.99|59.99|1|59.99|59.99|59.99|4|y|completely orderable|285|300|577|2|2|40|1|98|y
619|7|5|147.929|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|285|300|577|2|2|40|1|98|y
619|7|5|162.991|1|59.99|59.99|59.99|1|59.99|59.99|59.99|4|y|completely orderable|285|300|577|2|2|40|1|98|y
619|7|5|199.815|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|285|300|577|2|2|40|1|98|y
619|7|5|224.868|1|59.99|59.99|59.99|1|59.99|59.99|59.99|4|y|completely orderable|285|300|577|2|2|40|1|98|y
619|7|5|228.357|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|285|300|577|2|2|40|1|98|y
620|7|5|33.862|3|39.95|39.95|119.85|1|39.95|39.95|39.95|?|?|?|286|2500|453|223|13|42|2|354|n
620|7|5|107.424|7|24.95|39.95|219.69|2|24.95|39.95|64.9|?|?|?|286|2500|453|223|13|42|2|354|n
620|7|5|301.686|13|24.95|49.95|454.43|3|24.95|49.95|114.85|?|?|?|286|2500|453|223|13|42|2|354|n
621|7|5|12.78|3|16.99|16.99|33.98|1|16.99|16.99|16.99|?|?|?|?|?|?|?|?|?|?|?|y
621|7|5|35.362|6|13.99|16.99|61.96|2|13.99|16.99|30.98|?|?|?|?|?|?|?|?|?|?|?|y
621|7|5|85.794|6|13.99|16.99|61.96|2|13.99|16.99|30.98|2|y|completely orderable|?|?|?|?|?|?|?|?|y
621|7|5|375.673|6|13.99|16.99|61.96|2|13.99|16.99|30.98|3|y|completely orderable|?|?|?|?|?|?|?|?|y
621|7|5|389.48|6|13.99|16.99|61.96|2|13.99|16.99|30.98|4|y|completely orderable|?|?|?|?|?|?|?|?|y
621|7|5|429.932|6|13.99|16.99|61.96|2|13.99|16.99|30.98|4|y|completely orderable|?|?|?|?|?|?|?|?|y
621|7|5|1006.89|6|13.99|16.99|61.96|2|13.99|16.99|30.98|4|y|completely orderable|?|?|?|?|?|?|?|?|y
621|7|5|1424.611|6|13.99|16.99|61.96|2|13.99|16.99|30.98|5|y|completely orderable|?|?|?|?|?|?|?|?|y
622|7|5|149.527|4|12.49|19.99|57.46|1|12.49|12.49|12.49|?|?|?|?|?|?|?|?|?|?|?|n
623|7|5|7.695|2|229.0|229.0|458.0|1|229.0|229.0|229.0|?|?|?|?|?|?|?|?|?|?|?|y
623|7|5|29.404|2|229.0|229.0|458.0|1|229.0|229.0|229.0|2|y|completely orderable|?|?|?|?|?|?|?|?|y
623|7|5|382.101|2|229.0|229.0|458.0|1|229.0|229.0|229.0|2|y|completely orderable|?|?|?|?|?|?|?|?|y
623|7|5|435.722|2|229.0|229.0|458.0|1|229.0|229.0|229.0|2|y|completely orderable|?|?|?|?|?|?|?|?|y
623|7|5|541.457|2|229.0|229.0|458.0|1|229.0|229.0|229.0|?|y|completely orderable|?|?|?|?|?|?|?|?|y
623|7|5|631.81|2|229.0|229.0|458.0|1|229.0|229.0|229.0|3|y|completely orderable|?|?|?|?|?|?|?|?|y
623|7|5|774.155|2|229.0|229.0|458.0|1|229.0|229.0|229.0|?|y|completely orderable|?|?|?|?|?|?|?|?|y
624|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|47|300|537|5|0|53|1|32|n
624|7|5|10.462|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|y|completely orderable|47|300|537|5|0|53|1|32|n
